2020-04-25 06:53:04,107:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:29:00,406:INFO:2
2020-04-25 09:29:33,955:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:29:38,707:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:29:38,707:INFO:7
2020-04-25 09:32:47,132:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:32:47,132:INFO:7
2020-04-25 09:32:48,096:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:32:54,390:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:32:54,390:INFO:7
2020-04-25 09:33:00,811:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:33:05,373:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:33:05,373:INFO:7
2020-04-25 09:33:23,675:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:33:24,800:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:33:24,800:INFO:7
2020-04-25 09:33:30,835:INFO:ДУГААРЫН ҮНЭ
2020-04-25 09:33:30,838:INFO:10000
2020-04-25 09:34:39,533:INFO:ДУГААРЫН ҮНЭ
2020-04-25 09:34:39,535:INFO:10000
2020-04-25 09:35:15,737:INFO:ДУГААРЫН ҮНЭ
2020-04-25 09:35:15,740:INFO:10000
2020-04-25 09:36:32,578:INFO:ДУГААРЫН ҮНЭ
2020-04-25 09:36:32,581:INFO:10000
2020-04-25 09:37:34,258:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:37:36,590:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:37:36,590:INFO:2
2020-04-25 09:37:36,870:WARNING:Not Found: /favicon.ico
2020-04-25 09:37:38,325:INFO:ДУГААРЫН ZAHIALGA
2020-04-25 09:37:39,952:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:37:39,952:INFO:7
2020-04-25 09:37:40,692:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:37:42,781:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:37:42,781:INFO:7
2020-04-25 09:37:57,892:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:37:59,152:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:37:59,152:INFO:7
2020-04-25 09:40:07,603:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:07,603:INFO:7
2020-04-25 09:40:39,809:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:40:41,386:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:41,386:INFO:2
2020-04-25 09:40:43,334:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:43,334:INFO:2
2020-04-25 09:40:48,633:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:48,634:INFO:2
2020-04-25 09:40:58,577:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:58,578:INFO:2
2020-04-25 09:40:59,356:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:40:59,356:INFO:2
2020-04-25 09:40:59,746:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:41:00,508:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:00,508:INFO:7
2020-04-25 09:41:01,851:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:01,851:INFO:7
2020-04-25 09:41:25,033:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:25,033:INFO:2
2020-04-25 09:41:26,098:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:26,098:INFO:7
2020-04-25 09:41:26,987:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:41:27,985:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:27,985:INFO:4
2020-04-25 09:41:29,312:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:29,312:INFO:4
2020-04-25 09:41:52,579:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:52,579:INFO:4
2020-04-25 09:41:53,524:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:41:55,975:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:41:55,975:INFO:7
2020-04-25 09:41:59,881:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:42:18,791:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:42:19,706:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:19,706:INFO:7
2020-04-25 09:42:21,826:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:21,826:INFO:7
2020-04-25 09:42:35,496:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:42:36,444:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:36,444:INFO:7
2020-04-25 09:42:39,456:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:39,456:INFO:7
2020-04-25 09:42:49,973:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:49,974:INFO:7
2020-04-25 09:42:54,677:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:42:55,377:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:55,377:INFO:2
2020-04-25 09:42:56,916:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:56,916:INFO:7
2020-04-25 09:42:59,335:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:42:59,336:INFO:2
2020-04-25 09:43:40,493:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:43:40,494:INFO:2
2020-04-25 09:43:51,715:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:43:51,716:INFO:2
2020-04-25 09:43:53,062:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:43:53,836:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:43:53,836:INFO:7
2020-04-25 09:43:56,310:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:43:56,310:INFO:7
2020-04-25 09:44:14,206:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:44:17,453:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:44:17,454:INFO:7
2020-04-25 09:45:02,887:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:45:02,887:INFO:7
2020-04-25 09:45:03,984:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:45:03,984:INFO:7
2020-04-25 09:45:32,883:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:45:34,177:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:45:34,177:INFO:2
2020-04-25 09:45:42,630:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:45:42,630:INFO:2
2020-04-25 09:46:01,342:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:46:01,342:INFO:2
2020-04-25 09:46:04,696:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:46:05,385:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:46:05,385:INFO:4
2020-04-25 09:46:07,495:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:46:07,495:INFO:4
2020-04-25 09:46:22,729:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:46:25,316:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:46:25,317:INFO:4
2020-04-25 09:46:56,152:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:46:58,012:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:46:58,013:INFO:4
2020-04-25 09:47:00,969:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:47:01,548:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:47:01,548:INFO:4
2020-04-25 09:47:04,727:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:47:04,727:INFO:4
2020-04-25 09:47:40,733:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:47:44,729:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:47:44,730:INFO:7
2020-04-25 09:47:48,925:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:47:48,926:INFO:7
2020-04-25 09:47:54,490:INFO:ДУГААРЫН ҮНЭ
2020-04-25 09:47:54,494:INFO:10000
2020-04-25 09:48:36,522:INFO:ДУГААРЫН ZAHIALGA
2020-04-25 09:48:38,925:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:48:41,096:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:48:41,096:INFO:7
2020-04-25 09:48:42,504:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:48:42,504:INFO:7
2020-04-25 09:48:49,331:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:48:49,331:INFO:7
2020-04-25 09:48:49,939:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:53:05,062:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:57:29,453:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:57:29,454:INFO:2
2020-04-25 09:57:32,611:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:57:38,701:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:57:38,702:INFO:4
2020-04-25 09:57:39,085:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:57:39,085:INFO:7
2020-04-25 09:57:39,474:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:57:39,749:INFO:------------------------------------------------------------------------------------------------
2020-04-25 09:57:40,143:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:57:40,143:INFO:7
2020-04-25 09:57:40,457:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 09:57:40,458:INFO:4
2020-04-25 09:59:57,093:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:00:10,648:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:01:58,860:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:03:36,071:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:05:47,093:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:08:22,329:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:08:28,334:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:08:28,334:INFO:2
2020-04-25 10:08:28,503:WARNING:Not Found: /favicon.ico
2020-04-25 10:10:46,817:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:12:17,725:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:12:17,725:INFO:7
2020-04-25 10:12:24,641:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:12:24,642:INFO:7
2020-04-25 10:12:28,636:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:12:28,637:INFO:7
2020-04-25 10:14:57,074:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:14:57,075:INFO:7
2020-04-25 10:16:00,747:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:16:00,747:INFO:7
2020-04-25 10:16:09,878:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:16:09,879:INFO:7
2020-04-25 10:16:22,390:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:16:22,391:INFO:7
2020-04-25 10:16:24,801:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:16:24,801:INFO:7
2020-04-25 10:17:42,315:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:27:10,256:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:29:20,195:INFO:ДУГААРЫН ҮНЭ
2020-04-25 10:29:20,199:INFO:10000
2020-04-25 10:29:28,635:INFO:ДУГААРЫН ҮНЭ
2020-04-25 10:29:28,637:INFO:10000
2020-04-25 10:30:55,384:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:30:55,384:INFO:2
2020-04-25 10:32:15,366:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:32:15,366:INFO:2
2020-04-25 10:32:34,542:INFO:ДУГААРЫН ҮНЭ
2020-04-25 10:32:34,544:INFO:5000
2020-04-25 10:34:50,859:INFO:ДУГААРЫН ҮНЭ
2020-04-25 10:34:50,862:INFO:10000
2020-04-25 10:42:02,397:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:46:23,753:INFO:------------------------------------------------------------------------------------------------
2020-04-25 10:46:25,613:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:46:25,613:INFO:7
2020-04-25 10:46:25,969:WARNING:Not Found: /favicon.ico
2020-04-25 10:47:34,067:INFO:ДУГААРАА СОНГОЖ БУЙ ХЭСЭГ
2020-04-25 10:47:34,067:INFO:7
2020-04-25 10:47:43,059:ERROR:Internal Server Error: /getnumber
Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/decorators.py", line 55, in handler
    return func(*args, **kwargs)
  File "/home/user/nFilterNew/controller/views.py", line 123, in getNumber
    move = int(request.GET['move'])
  File "/usr/local/lib/python2.7/dist-packages/django/utils/datastructures.py", line 85, in __getitem__
    raise MultiValueDictKeyError(repr(key))
MultiValueDictKeyError: "'move'"
2020-04-25 10:47:45,102:ERROR:Internal Server Error: /getnumber
Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/decorators.py", line 55, in handler
    return func(*args, **kwargs)
  File "/home/user/nFilterNew/controller/views.py", line 123, in getNumber
    move = int(request.GET['move'])
  File "/usr/local/lib/python2.7/dist-packages/django/utils/datastructures.py", line 85, in __getitem__
    raise MultiValueDictKeyError(repr(key))
MultiValueDictKeyError: "'move'"
2020-04-25 10:47:45,333:ERROR:Internal Server Error: /getnumber
Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/decorators.py", line 55, in handler
    return func(*args, **kwargs)
  File "/home/user/nFilterNew/controller/views.py", line 123, in getNumber
    move = int(request.GET['move'])
  File "/usr/local/lib/python2.7/dist-packages/django/utils/datastructures.py", line 85, in __getitem__
    raise MultiValueDictKeyError(repr(key))
MultiValueDictKeyError: "'move'"
2020-04-25 10:47:45,526:ERROR:Internal Server Error: /getnumber
Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/decorators.py", line 55, in handler
    return func(*args, **kwargs)
  File "/home/user/nFilterNew/controller/views.py", line 123, in getNumber
    move = int(request.GET['move'])
  File "/usr/local/lib/python2.7/dist-packages/django/utils/datastructures.py", line 85, in __getitem__
    raise MultiValueDictKeyError(repr(key))
MultiValueDictKeyError: "'move'"
2020-04-25 10:47:47,957:ERROR:Internal Server Error: /getnumber
Traceback (most recent call last):
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 187, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/usr/local/lib/python2.7/dist-packages/django/core/handlers/base.py", line 185, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/decorators/csrf.py", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/django/views/generic/base.py", line 68, in view
    return self.dispatch(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 495, in dispatch
    response = self.handle_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 455, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/views.py", line 492, in dispatch
    response = handler(request, *args, **kwargs)
  File "/usr/local/lib/python2.7/dist-packages/rest_framework/decorators.py", line 55, in handler
    return func(*args, **kwargs)
  File "/home/user/nFilterNew/controller/views.py", line 123, in getNumber
    move = int(request.GET['move'])
  File "/usr/local/lib/python2.7/dist-packages/django/utils/datastructures.py", line 85, in __getitem__
    raise MultiValueDictKeyError(repr(key))
MultiValueDictKeyError: "'move'"
